iteration,vehicle_id,path_node_seq,path_time_seq
115,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
115,5,25_25_25_31_31_59_59_73_73_53_53_53_66_66_44_44_100_100_,47_60_90_101_131_150_180_208_238_249_300_330_368_398_407_437_478_960_
115,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
115,7,30_30_30_81_81_85_85_85_97_97_82_82_82_33_33_86_86_43_43_100_100_,39_120_150_160_190_200_210_240_249_279_290_300_330_346_376_390_420_439_469_488_960_
115,8,14_14_14_78_78_78_88_88_71_71_23_23_23_91_91_47_47_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_298_300_330_338_368_385_415_433_463_498_960_
115,9,100_100_,1_960_
115,10,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
115,11,37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,15_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
115,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
115,13,92_92_92_94_94_94_100_100_,19_210_240_250_330_360_381_960_
115,14,100_100_,1_960_
116,0,7_7_7_45_45_18_18_32_32_60_60_6_6_46_46_89_89_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_317_347_360_390_403_960_
116,1,20_20_16_16_26_26_39_39_56_56_83_83_90_90_46_46_100_100_,70_100_123_153_170_200_212_242_271_301_320_350_369_399_407_437_457_960_
116,2,42_42_42_35_35_98_98_72_72_49_49_49_75_75_96_96_76_76_100_100_,50_90_120_133_163_187_217_227_257_266_300_330_342_372_381_411_419_449_468_960_
116,3,61_61_61_52_52_1_1_50_50_51_51_19_19_65_65_77_77_12_12_100_100_,62_90_120_134_164_178_208_223_253_264_294_305_335_357_387_403_433_445_475_512_960_
116,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
116,5,25_25_25_31_31_59_59_73_73_53_53_53_66_66_44_44_100_100_,47_60_90_101_131_150_180_208_238_249_300_330_368_398_407_437_478_960_
116,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
116,7,30_30_30_81_81_85_85_85_97_97_10_10_10_33_33_86_86_43_43_100_100_,39_120_150_160_190_200_210_240_249_279_290_300_330_344_374_388_418_437_467_486_960_
116,8,14_14_14_78_78_78_88_88_71_71_23_23_23_91_91_47_47_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_298_300_330_338_368_385_415_433_463_498_960_
116,9,100_100_,1_960_
116,10,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
116,11,37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,15_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
116,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
116,13,92_92_92_94_94_94_100_100_,19_210_240_250_330_360_381_960_
116,14,100_100_,1_960_
117,0,7_7_7_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,24_60_90_109_139_157_180_210_220_250_257_287_300_330_346_376_389_960_
117,1,20_20_16_16_26_26_39_39_56_56_83_83_90_90_46_46_100_100_,70_100_123_153_170_200_212_242_271_301_320_350_369_399_407_437_457_960_
117,2,42_42_42_35_35_98_98_72_72_49_49_49_75_75_96_96_76_76_100_100_,50_90_120_133_163_187_217_227_257_266_300_330_342_372_381_411_419_449_468_960_
117,3,61_61_61_52_52_1_1_50_50_51_51_19_19_65_65_77_77_12_12_100_100_,62_90_120_134_164_178_208_223_253_264_294_305_335_357_387_403_433_445_475_512_960_
117,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
117,5,25_25_25_31_31_59_59_73_73_53_53_53_66_66_44_44_100_100_,47_60_90_101_131_150_180_208_238_249_300_330_368_398_407_437_478_960_
117,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
117,7,45_45_45_30_30_30_81_81_85_85_85_97_97_10_10_10_33_33_86_86_43_43_100_100_,31_60_90_114_120_150_160_190_200_210_240_249_279_290_300_330_344_374_388_418_437_467_486_960_
117,8,14_14_14_78_78_78_88_88_71_71_23_23_23_91_91_47_47_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_298_300_330_338_368_385_415_433_463_498_960_
117,9,100_100_,1_960_
117,10,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
117,11,37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,15_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
117,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
117,13,92_92_92_94_94_94_100_100_,19_210_240_250_330_360_381_960_
117,14,100_100_,1_960_
118,0,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
118,1,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
118,2,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
118,3,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
118,4,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
118,5,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
118,6,7_7_7_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,24_60_90_109_139_157_180_210_220_250_257_287_300_330_346_376_389_960_
118,7,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
118,8,7_7_7_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,24_60_90_109_139_157_180_210_220_250_257_287_300_330_346_376_389_960_
118,9,7_7_7_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,24_60_90_109_139_157_180_210_220_250_257_287_300_330_346_376_389_960_
118,10,7_7_7_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,24_60_90_109_139_157_180_210_220_250_257_287_300_330_346_376_389_960_
118,11,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_450_960_
118,12,7_7_7_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,24_60_90_109_139_157_180_210_220_250_257_287_300_330_346_376_389_960_
118,13,7_7_7_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,24_60_90_109_139_157_180_210_220_250_257_287_300_330_346_376_389_960_
118,14,7_7_7_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,24_60_90_109_139_157_180_210_220_250_257_287_300_330_346_376_389_960_
119,0,20_20_16_16_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_352_382_398_428_440_470_507_960_
119,1,20_20_16_16_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_352_382_398_428_440_470_507_960_
119,2,98_98_98_61_61_16_16_26_26_39_39_51_51_19_19_12_12_77_77_100_100_,57_60_90_101_131_148_178_195_225_237_267_280_310_321_351_364_394_406_436_473_960_
119,3,20_20_16_16_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_352_382_398_428_440_470_507_960_
119,4,4_4_4_31_31_59_59_91_91_91_23_23_66_66_44_44_100_100_,17_60_90_121_151_170_200_209_300_330_338_368_385_415_424_454_495_960_
119,5,98_98_98_61_61_16_16_26_26_39_39_51_51_19_19_12_12_77_77_100_100_,57_60_90_101_131_148_178_195_225_237_267_280_310_321_351_364_394_406_436_473_960_
119,6,59_59_59_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_159_300_330_338_368_385_415_424_454_495_960_
119,7,59_59_59_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_159_300_330_338_368_385_415_424_454_495_960_
119,8,20_20_16_16_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_352_382_398_428_440_470_507_960_
119,9,67_67_67_70_70_21_21_60_60_6_6_82_82_89_89_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_356_386_399_960_
119,10,59_59_59_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_159_300_330_338_368_385_415_424_454_495_960_
119,11,67_67_67_70_70_21_21_60_60_6_6_82_82_89_89_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_356_386_399_960_
119,12,45_45_45_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,31_60_90_107_137_155_180_210_220_250_257_287_300_330_346_376_389_960_
119,13,20_20_16_16_26_26_39_39_51_51_19_19_19_13_13_3_3_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_348_378_390_420_438_960_
119,14,45_45_45_18_18_32_32_32_60_60_6_6_82_82_89_89_100_100_,31_60_90_107_137_155_180_210_220_250_257_287_300_330_346_376_389_960_
120,0,31_31_31_42_42_35_35_56_56_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_224_254_278_300_330_355_385_397_427_446_476_495_960_
120,1,57_57_57_92_92_92_84_84_38_38_95_95_80_80_24_24_100_100_,13_90_120_132_210_240_263_293_301_331_342_372_385_415_432_462_491_960_
120,2,57_57_57_54_54_84_84_15_15_34_34_69_69_68_68_87_87_100_100_,13_90_120_136_166_185_215_235_265_279_309_327_357_367_397_414_444_462_960_
120,3,100_100_,1_960_
120,4,100_100_,1_960_
120,5,100_100_,1_960_
120,6,100_100_,1_960_
120,7,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_74_74_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_432_462_497_960_
120,8,100_100_,1_960_
120,9,100_100_,1_960_
120,10,100_100_,1_960_
120,11,100_100_,1_960_
120,12,98_98_98_61_61_52_52_72_72_60_60_6_6_82_82_10_10_55_55_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_315_345_353_383_406_436_447_960_
120,13,100_100_,1_960_
120,14,100_100_,1_960_
121,0,31_31_31_42_42_35_35_56_56_83_83_83_2_2_11_11_28_28_100_100_,42_90_120_135_165_178_208_224_254_273_300_330_358_388_398_428_441_471_497_960_
121,1,7_7_7_45_45_18_18_32_32_60_60_6_6_82_82_10_10_27_27_28_28_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_317_347_355_385_398_428_438_468_494_960_
121,2,21_21_70_70_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,73_103_113_143_171_201_208_238_248_300_330_340_370_387_417_430_460_471_960_
121,3,57_57_57_92_92_92_84_84_38_38_95_95_80_80_24_24_100_100_,13_90_120_132_210_240_263_293_301_331_342_372_385_415_432_462_491_960_
121,4,20_20_16_16_26_26_39_39_51_51_19_19_19_13_13_3_3_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_348_378_390_420_438_960_
121,5,31_31_31_42_42_35_35_56_56_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_224_254_278_300_330_355_385_397_427_446_476_495_960_
121,6,4_4_4_30_30_30_59_59_91_91_91_23_23_66_66_44_44_100_100_,17_60_90_118_120_150_178_208_217_300_330_338_368_385_415_424_454_495_960_
121,7,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_74_74_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_432_462_497_960_
121,8,100_100_,1_960_
121,9,100_100_,1_960_
121,10,100_100_,1_960_
121,11,100_100_,1_960_
121,12,67_67_67_70_70_21_21_60_60_6_6_82_82_89_89_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_356_386_399_960_
121,13,100_100_,1_960_
121,14,100_100_,1_960_
122,0,98_98_98_61_61_52_52_1_1_39_39_51_51_19_19_12_12_77_77_100_100_,57_60_90_101_131_145_175_189_219_239_269_282_312_323_353_366_396_408_438_475_960_
122,1,57_57_57_54_54_17_17_84_84_79_79_38_38_94_94_8_8_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_352_382_401_431_447_960_
122,2,9_9_9_18_18_79_79_79_15_15_34_34_69_69_68_68_87_87_55_55_100_100_,26_60_90_108_138_163_180_210_226_256_270_300_318_348_358_388_405_435_448_478_489_960_
122,3,45_45_45_18_18_22_22_5_5_34_34_80_80_94_94_8_8_100_100_,31_60_90_107_137_169_199_206_236_258_288_304_334_358_388_407_437_453_960_
122,4,98_98_98_61_61_52_52_72_72_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_317_347_355_385_398_428_436_466_488_960_
122,5,31_31_31_42_42_35_35_56_56_83_83_83_2_2_11_11_27_27_100_100_,42_90_120_135_165_178_208_224_254_273_300_330_358_388_398_428_436_466_497_960_
122,6,4_4_4_58_58_30_30_81_81_85_85_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_154_184_194_224_234_264_276_306_313_343_351_381_395_425_444_474_493_960_
122,7,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_447_960_
122,8,100_100_,1_960_
122,9,100_100_,1_960_
122,10,100_100_,1_960_
122,11,100_100_,1_960_
122,12,100_100_,1_960_
122,13,100_100_,1_960_
122,14,100_100_,1_960_
123,0,20_20_16_16_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_352_382_398_428_440_470_507_960_
123,1,25_25_25_20_20_26_26_39_39_51_51_19_19_19_13_13_3_3_100_100_,47_60_90_119_149_169_199_211_241_254_284_295_300_330_348_378_390_420_438_960_
123,2,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
123,3,21_21_70_70_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,73_103_113_143_171_201_208_238_248_300_330_340_370_387_417_430_460_471_960_
123,4,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
123,5,31_31_31_42_42_35_35_56_56_83_83_83_2_2_11_11_28_28_100_100_,42_90_120_135_165_178_208_224_254_273_300_330_358_388_398_428_441_471_497_960_
123,6,4_4_4_58_58_30_30_81_81_85_85_93_93_41_41_33_33_86_86_74_74_100_100_,17_60_90_106_136_154_184_194_224_234_264_276_306_313_343_351_381_395_425_437_467_502_960_
123,7,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
123,8,59_59_59_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_159_300_330_338_368_385_415_424_454_495_960_
123,9,14_14_14_37_37_37_64_64_92_92_94_94_94_8_8_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_379_409_425_960_
123,10,67_67_67_70_70_21_21_60_60_6_6_82_82_89_89_100_100_,83_90_120_137_167_177_207_230_260_267_297_310_340_356_386_399_960_
123,11,100_100_,1_960_
123,12,100_100_,1_960_
123,13,100_100_,1_960_
123,14,100_100_,1_960_
124,0,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_43_43_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_440_470_489_960_
124,1,25_25_25_20_20_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,47_60_90_119_149_169_199_211_241_254_284_295_300_330_352_382_398_428_440_470_507_960_
124,2,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
124,3,9_9_9_18_18_79_79_79_15_15_34_34_69_69_68_68_87_87_55_55_100_100_,26_60_90_108_138_163_180_210_226_256_270_300_318_348_358_388_405_435_448_478_489_960_
124,4,100_100_,1_960_
124,5,31_31_31_42_42_35_35_56_56_83_83_83_2_2_27_27_28_28_100_100_,42_90_120_135_165_178_208_224_254_273_300_330_358_388_399_429_439_469_495_960_
124,6,63_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,23_180_210_216_246_266_296_303_333_341_371_385_415_427_457_492_960_
124,7,4_4_4_58_58_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,17_60_90_106_136_154_184_194_224_234_264_273_303_314_344_352_382_395_425_433_463_485_960_
124,8,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
124,9,9_9_9_22_22_34_34_34_15_15_80_80_80_94_94_8_8_100_100_,26_60_90_124_154_175_180_210_224_254_272_300_330_354_384_403_433_449_960_
124,10,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_75_75_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_412_442_464_960_
124,11,100_100_,1_960_
124,12,100_100_,1_960_
124,13,100_100_,1_960_
124,14,100_100_,1_960_
125,0,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
125,1,14_14_14_37_37_37_92_92_64_64_29_29_11_11_27_27_28_28_100_100_,24_120_150_164_180_210_239_269_287_317_331_361_372_402_410_440_450_480_506_960_
125,2,25_25_25_20_20_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,47_60_90_119_149_169_199_211_241_254_284_295_300_330_352_382_398_428_440_470_507_960_
125,3,21_21_70_70_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,73_103_113_143_171_201_208_238_248_300_330_340_370_387_417_430_460_471_960_
125,4,57_57_57_92_92_92_84_84_38_38_95_95_80_80_24_24_100_100_,13_90_120_132_210_240_263_293_301_331_342_372_385_415_432_462_491_960_
125,5,31_31_31_42_42_35_35_56_56_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_224_254_278_300_330_355_385_397_427_446_476_495_960_
125,6,63_63_63_99_99_93_93_41_41_29_29_11_11_27_27_100_100_,23_180_210_216_246_266_296_303_333_346_376_387_417_425_455_486_960_
125,7,4_4_4_58_58_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,17_60_90_106_136_154_184_194_224_234_264_273_303_314_344_352_382_395_425_433_463_485_960_
125,8,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
125,9,14_14_14_37_37_37_64_64_92_92_94_94_94_8_8_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_379_409_425_960_
125,10,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_411_441_460_960_
125,11,100_100_,1_960_
125,12,100_100_,1_960_
125,13,100_100_,1_960_
125,14,100_100_,1_960_
126,0,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_447_960_
126,1,54_54_54_79_79_79_15_15_34_34_69_69_68_68_87_87_55_55_100_100_,24_120_150_173_180_210_226_256_270_300_318_348_358_388_405_435_448_478_489_960_
126,2,20_20_16_16_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_123_153_170_200_212_242_255_285_296_300_330_352_382_398_428_440_470_507_960_
126,3,31_31_31_42_42_35_35_73_73_53_53_53_83_83_75_75_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_409_439_461_960_
126,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
126,5,21_21_70_70_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,73_103_113_143_171_201_208_238_248_300_330_340_370_387_417_430_460_471_960_
126,6,63_63_63_99_99_93_93_41_41_33_33_86_86_43_43_100_100_,23_180_210_216_246_266_296_303_333_341_371_385_415_434_464_483_960_
126,7,4_4_4_58_58_30_30_81_81_93_93_40_40_2_2_2_11_11_27_27_28_28_100_100_,17_60_90_106_136_154_184_194_224_237_267_283_313_321_330_360_370_400_408_438_448_478_504_960_
126,8,98_98_98_61_61_52_52_72_72_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_317_347_355_385_398_428_436_466_488_960_
126,9,36_36_36_59_59_91_91_91_23_23_66_66_44_44_100_100_,26_120_150_179_209_218_300_330_338_368_385_415_424_454_495_960_
126,10,70_70_70_67_67_48_48_48_21_21_6_6_89_89_89_96_96_76_76_100_100_,76_90_120_137_167_175_180_210_228_258_282_312_321_330_360_373_403_411_441_460_960_
126,11,9_9_9_22_22_34_34_34_15_15_80_80_80_94_94_8_8_100_100_,26_60_90_124_154_175_180_210_224_254_272_300_330_354_384_403_433_449_960_
126,12,31_31_31_42_42_35_35_56_56_83_83_83_49_49_96_96_100_100_,42_90_120_135_165_178_208_224_254_273_300_330_343_373_388_418_436_960_
126,13,100_100_,1_960_
126,14,100_100_,1_960_
127,0,14_14_14_78_78_78_88_88_71_71_44_44_44_66_66_47_47_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_291_300_330_339_369_384_414_432_462_497_960_
127,1,7_7_7_45_45_18_18_40_40_64_64_92_92_94_94_94_100_100_,24_60_90_102_132_149_179_192_222_237_267_285_315_325_330_360_381_960_
127,2,98_98_98_52_52_1_1_50_50_39_39_51_51_19_19_12_12_77_77_100_100_,57_60_90_106_136_150_180_195_225_236_266_279_309_320_350_363_393_405_435_472_960_
127,3,25_25_25_20_20_26_26_39_39_51_51_19_19_19_13_13_3_3_100_100_,47_60_90_119_149_169_199_211_241_254_284_295_300_330_348_378_390_420_438_960_
127,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
127,5,100_100_,1_960_
127,6,14_14_14_37_37_37_63_63_99_99_41_41_33_33_86_86_74_74_100_100_,24_120_150_164_180_210_237_267_273_303_322_352_360_390_404_434_446_476_511_960_
127,7,4_4_4_30_30_30_25_25_81_81_85_85_97_97_2_2_11_11_27_27_28_28_100_100_,17_60_90_118_120_150_164_194_207_237_247_277_286_316_331_361_371_401_409_439_449_479_505_960_
127,8,98_98_98_61_61_16_16_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_148_178_194_224_239_269_281_311_321_330_360_372_402_420_960_
127,9,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
127,10,100_100_,1_960_
127,11,100_100_,1_960_
127,12,31_31_31_42_42_35_35_73_73_53_53_53_83_83_75_75_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_409_439_461_960_
127,13,100_100_,1_960_
127,14,100_100_,1_960_
128,0,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
128,1,58_58_58_36_36_36_59_59_91_91_91_23_23_66_66_44_44_100_100_,27_60_90_99_120_150_179_209_218_300_330_338_368_385_415_424_454_495_960_
128,2,70_70_70_67_67_21_21_60_60_6_6_89_89_89_96_96_76_76_100_100_,76_90_120_137_167_182_212_235_265_272_302_311_330_360_373_403_411_441_460_960_
128,3,98_98_98_52_52_1_1_50_50_39_39_56_56_65_65_77_77_12_12_100_100_,57_60_90_106_136_150_180_195_225_236_266_295_325_342_372_388_418_430_460_497_960_
128,4,57_57_57_54_54_17_17_84_84_79_79_38_38_94_94_8_8_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_352_382_401_431_447_960_
128,5,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_43_43_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_440_470_489_960_
128,6,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_440_470_489_960_
128,7,14_14_14_37_37_37_64_64_40_40_29_29_29_11_11_27_27_28_28_100_100_,24_120_150_164_180_210_236_266_281_311_320_330_360_371_401_409_439_449_479_505_960_
128,8,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
128,9,7_7_7_45_45_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_316_346_354_384_397_427_435_465_487_960_
128,10,25_25_25_20_20_16_16_72_72_49_49_49_75_75_96_96_76_76_100_100_,47_60_90_119_149_172_202_220_250_259_300_330_342_372_381_411_419_449_468_960_
128,11,92_92_92_84_84_38_38_95_95_80_80_24_24_100_100_,19_210_240_263_293_301_331_342_372_385_415_432_462_491_960_
128,12,31_31_31_42_42_35_35_73_73_53_53_53_83_83_75_75_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_409_439_461_960_
128,13,9_9_9_18_18_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,26_60_90_108_138_170_200_207_237_247_300_330_340_370_387_417_430_460_471_960_
128,14,100_100_,1_960_
129,0,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
129,1,100_100_,1_960_
