iteration,vehicle_id,path_node_seq,path_time_seq
55,8,4_4_4_7_7_45_45_40_40_64_64_93_93_41_41_29_29_8_8_100_100_,17_60_90_103_133_145_175_185_215_230_260_277_307_314_344_357_387_407_437_453_960_
55,9,100_100_,1_960_
55,10,100_100_,1_960_
55,11,100_100_,1_960_
55,12,100_100_,1_960_
55,13,100_100_,1_960_
55,14,100_100_,1_960_
56,0,25_25_25_31_31_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,47_60_90_101_131_145_175_185_215_225_255_264_294_305_335_343_373_386_416_424_454_476_960_
56,1,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
56,2,9_9_9_18_18_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,26_60_90_108_138_170_200_207_237_247_300_330_340_370_387_417_430_460_471_960_
56,3,98_98_98_61_61_16_16_26_26_39_39_51_51_19_19_12_12_3_3_100_100_,57_60_90_101_131_148_178_195_225_237_267_280_310_321_351_364_394_419_449_467_960_
56,4,100_100_,1_960_
56,5,37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,15_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
56,6,14_14_14_78_78_78_88_88_71_71_44_44_44_23_23_91_91_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_291_300_330_343_373_381_411_436_466_501_960_
56,7,9_9_9_18_18_32_32_32_60_60_6_6_46_46_90_90_76_76_75_75_100_100_,26_60_90_108_138_156_180_210_220_250_257_287_300_330_338_368_380_410_419_449_471_960_
56,8,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_440_470_489_960_
56,9,100_100_,1_960_
56,10,100_100_,1_960_
56,11,100_100_,1_960_
56,12,100_100_,1_960_
56,13,100_100_,1_960_
56,14,100_100_,1_960_
57,0,7_7_7_45_45_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_316_346_354_384_397_427_435_465_487_960_
57,1,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
57,2,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_55_55_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_422_452_463_960_
57,3,25_25_25_35_35_35_16_16_50_50_51_51_19_19_13_13_3_3_55_55_100_100_,47_60_90_106_120_150_171_201_219_249_260_290_301_331_349_379_391_421_441_471_482_960_
57,4,4_4_4_7_7_45_45_40_40_64_64_92_92_94_94_94_8_8_100_100_,17_60_90_103_133_145_175_185_215_230_260_278_308_318_330_360_379_409_425_960_
57,5,9_9_9_17_17_17_79_79_79_15_15_34_34_69_69_68_68_87_87_55_55_100_100_,26_60_90_102_120_150_171_180_210_226_256_270_300_318_348_358_388_405_435_448_478_489_960_
57,6,14_14_14_78_78_78_88_88_71_71_44_44_44_66_66_47_47_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_291_300_330_339_369_384_414_432_462_497_960_
57,7,58_58_58_31_31_25_25_98_98_72_72_49_49_49_75_75_96_96_76_76_100_100_,27_60_90_110_140_151_181_196_226_236_266_275_300_330_342_372_381_411_419_449_468_960_
57,8,57_57_57_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,13_90_120_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
57,9,37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,15_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
57,10,100_100_,1_960_
57,11,100_100_,1_960_
57,12,100_100_,1_960_
57,13,100_100_,1_960_
57,14,100_100_,1_960_
58,0,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
58,1,31_31_31_42_42_35_35_56_56_83_83_83_49_49_46_46_90_90_100_100_,42_90_120_135_165_178_208_224_254_273_300_330_343_373_387_417_425_455_477_960_
58,2,98_98_98_61_61_52_52_1_1_50_50_51_51_19_19_12_12_77_77_100_100_,57_60_90_101_131_145_175_189_219_234_264_275_305_316_346_359_389_401_431_468_960_
58,3,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
58,4,4_4_4_58_58_30_30_81_81_85_85_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_154_184_194_224_234_264_276_306_313_343_351_381_395_425_444_474_493_960_
58,5,9_9_9_18_18_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,26_60_90_108_138_170_200_207_237_247_300_330_340_370_387_417_430_460_471_960_
58,6,14_14_14_78_78_78_88_88_71_71_44_44_44_23_23_91_91_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_291_300_330_343_373_381_411_436_466_501_960_
58,7,98_98_98_61_61_16_16_26_26_39_39_51_51_19_19_12_12_77_77_100_100_,57_60_90_101_131_148_178_195_225_237_267_280_310_321_351_364_394_406_436_473_960_
58,8,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_75_75_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_412_442_464_960_
58,9,4_4_4_58_58_36_36_63_63_99_99_93_93_29_29_29_11_11_27_27_28_28_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_314_330_360_371_401_409_439_449_479_505_960_
58,10,100_100_,1_960_
58,11,100_100_,1_960_
58,12,100_100_,1_960_
58,13,100_100_,1_960_
58,14,100_100_,1_960_
59,0,37_37_37_64_64_92_92_94_94_94_8_8_100_100_,15_180_210_236_266_284_314_324_330_360_379_409_425_960_
59,1,31_31_31_42_42_35_35_56_56_83_83_83_49_49_46_46_90_90_100_100_,42_90_120_135_165_178_208_224_254_273_300_330_343_373_387_417_425_455_477_960_
59,2,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
59,3,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
59,4,25_25_25_31_31_30_30_81_81_85_85_97_97_41_41_33_33_86_86_43_43_100_100_,47_60_90_101_131_145_175_185_215_225_255_264_294_308_338_346_376_390_420_439_469_488_960_
59,5,9_9_9_15_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_122_180_210_224_254_276_306_316_346_356_386_403_433_446_476_487_960_
59,6,14_14_14_78_78_78_88_88_71_71_44_44_44_66_66_47_47_74_74_100_100_,24_120_150_176_180_210_216_246_253_283_291_300_330_339_369_384_414_432_462_497_960_
59,7,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
59,8,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_411_441_460_960_
59,9,37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,15_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
59,10,59_59_59_88_88_78_78_71_71_23_23_23_91_91_47_47_43_43_100_100_,41_120_150_168_198_204_234_241_271_286_300_330_338_368_385_415_441_471_490_960_
59,11,100_100_,1_960_
59,12,100_100_,1_960_
59,13,100_100_,1_960_
59,14,100_100_,1_960_
60,0,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
60,1,31_31_31_42_42_35_35_73_73_56_56_83_83_49_49_75_75_100_100_,42_90_120_135_165_178_208_232_262_284_314_333_363_376_406_418_448_470_960_
60,2,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_75_75_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_418_448_470_960_
60,3,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
60,4,4_4_4_58_58_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,17_60_90_106_136_154_184_194_224_234_264_273_303_314_344_352_382_395_425_433_463_485_960_
60,5,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
60,6,57_57_57_36_36_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,13_90_120_145_175_186_216_222_252_272_302_309_339_347_377_391_421_433_463_498_960_
60,7,20_20_26_26_39_39_50_50_51_51_19_19_19_13_13_3_3_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_348_378_390_420_438_960_
60,8,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_411_441_460_960_
60,9,37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,15_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
60,10,14_14_14_78_78_78_88_88_71_71_44_44_44_66_66_47_47_43_43_100_100_,24_120_150_176_180_210_216_246_253_283_291_300_330_339_369_384_414_440_470_489_960_
60,11,100_100_,1_960_
60,12,100_100_,1_960_
60,13,100_100_,1_960_
60,14,100_100_,1_960_
61,0,21_21_67_67_48_48_48_62_62_51_51_12_12_12_77_77_65_65_100_100_,73_103_118_148_156_180_210_222_252_271_301_310_330_360_372_402_418_448_491_960_
61,1,31_31_31_42_42_35_35_73_73_56_56_83_83_49_49_75_75_100_100_,42_90_120_135_165_178_208_232_262_284_314_333_363_376_406_418_448_470_960_
61,2,37_37_37_64_64_92_92_94_94_94_8_8_100_100_,15_180_210_236_266_284_314_324_330_360_379_409_425_960_
61,3,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
61,4,25_25_25_31_31_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,47_60_90_101_131_145_175_185_215_225_255_264_294_305_335_343_373_386_416_424_454_476_960_
61,5,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
61,6,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_433_463_498_960_
61,7,98_98_98_61_61_16_16_26_26_39_39_51_51_12_12_12_77_77_65_65_100_100_,57_60_90_101_131_148_178_195_225_237_267_280_310_319_330_360_372_402_418_448_491_960_
61,8,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_411_441_460_960_
61,9,37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,15_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
61,10,59_59_59_88_88_78_78_71_71_44_44_44_23_23_91_91_74_74_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_343_373_381_411_436_466_501_960_
61,11,100_100_,1_960_
61,12,100_100_,1_960_
61,13,100_100_,1_960_
61,14,100_100_,1_960_
62,0,21_21_67_67_48_48_48_62_62_51_51_19_19_13_13_3_3_100_100_,73_103_118_148_156_180_210_222_252_271_301_312_342_360_390_402_432_450_960_
62,1,42_42_42_35_35_25_25_72_72_49_49_49_75_75_96_96_76_76_100_100_,50_90_120_133_163_179_209_228_258_267_300_330_342_372_381_411_419_449_468_960_
62,2,92_92_92_84_84_38_38_94_94_8_8_43_43_100_100_,19_210_240_263_293_301_331_353_383_402_432_446_476_495_960_
62,3,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
62,4,25_25_25_31_31_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,47_60_90_101_131_145_175_185_215_225_255_264_294_305_335_343_373_386_416_424_454_476_960_
62,5,21_21_70_70_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,73_103_113_143_171_201_208_238_248_300_330_340_370_387_417_430_460_471_960_
62,6,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
62,7,98_98_98_52_52_1_1_50_50_39_39_51_51_12_12_12_77_77_65_65_100_100_,57_60_90_106_136_150_180_195_225_236_266_279_309_318_330_360_372_402_418_448_491_960_
62,8,14_14_14_78_78_78_88_88_71_71_44_44_44_66_66_47_47_43_43_100_100_,24_120_150_176_180_210_216_246_253_283_291_300_330_339_369_384_414_440_470_489_960_
62,9,9_9_9_18_18_60_60_32_32_97_97_40_40_2_2_11_11_27_27_28_28_100_100_,26_60_90_108_138_161_191_201_231_245_275_292_322_330_360_370_400_408_438_448_478_504_960_
62,10,59_59_59_88_88_78_78_71_71_23_23_23_91_91_47_47_86_86_100_100_,41_120_150_168_198_204_234_241_271_286_300_330_338_368_385_415_435_465_497_960_
62,11,100_100_,1_960_
62,12,100_100_,1_960_
62,13,100_100_,1_960_
62,14,100_100_,1_960_
63,0,98_98_98_61_61_16_16_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_148_178_194_224_239_269_281_311_321_330_360_372_402_420_960_
63,1,31_31_31_42_42_35_35_73_73_56_56_83_83_49_49_75_75_100_100_,42_90_120_135_165_178_208_232_262_284_314_333_363_376_406_418_448_470_960_
63,2,4_4_4_7_7_45_45_40_40_64_64_92_92_94_94_94_8_8_100_100_,17_60_90_103_133_145_175_185_215_230_260_278_308_318_330_360_379_409_425_960_
63,3,20_20_26_26_39_39_50_50_51_51_19_19_19_13_13_3_3_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_348_378_390_420_438_960_
63,4,36_36_36_30_30_81_81_85_85_6_6_89_89_96_96_76_76_100_100_,26_120_150_169_199_209_239_249_279_298_328_337_367_380_410_418_448_467_960_
63,5,54_54_54_79_79_79_15_15_34_34_5_5_68_68_87_87_55_55_100_100_,24_120_150_173_180_210_226_256_270_300_322_352_358_388_405_435_448_478_489_960_
63,6,21_21_70_70_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,73_103_113_143_171_201_208_238_248_300_330_340_370_387_417_430_460_471_960_
63,7,98_98_98_61_61_52_52_72_72_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_317_347_355_385_398_428_436_466_488_960_
63,8,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
63,9,14_14_14_37_37_37_92_92_64_64_29_29_11_11_27_27_28_28_100_100_,24_120_150_164_180_210_239_269_287_317_331_361_372_402_410_440_450_480_506_960_
63,10,59_59_59_88_88_78_78_71_71_44_44_44_23_23_91_91_83_83_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_343_373_381_411_441_471_506_960_
63,11,100_100_,1_960_
63,12,100_100_,1_960_
63,13,100_100_,1_960_
63,14,100_100_,1_960_
64,0,57_57_57_54_54_17_17_9_9_84_84_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_216_246_264_294_302_332_343_373_386_416_433_463_492_960_
64,1,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_433_463_498_960_
64,2,25_25_25_35_35_35_16_16_26_26_56_56_65_65_77_77_12_12_100_100_,47_60_90_106_120_150_171_201_218_248_270_300_317_347_363_393_405_435_472_960_
64,3,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
64,4,7_7_7_45_45_81_81_97_97_32_32_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_151_181_194_224_238_268_277_307_316_330_360_373_403_411_441_460_960_
64,5,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_75_75_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_418_448_470_960_
64,6,9_9_9_17_17_17_79_79_79_15_15_34_34_69_69_68_68_87_87_55_55_100_100_,26_60_90_102_120_150_171_180_210_226_256_270_300_318_348_358_388_405_435_448_478_489_960_
64,7,7_7_7_45_45_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_316_346_354_384_397_427_435_465_487_960_
64,8,9_9_9_18_18_32_32_32_72_72_49_49_49_75_75_96_96_76_76_100_100_,26_60_90_108_138_156_180_210_226_256_265_300_330_342_372_381_411_419_449_468_960_
64,9,14_14_14_37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,24_120_150_164_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
64,10,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_43_43_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_440_470_489_960_
64,11,57_57_57_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,13_90_120_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
64,12,100_100_,1_960_
64,13,100_100_,1_960_
64,14,100_100_,1_960_
65,0,92_92_92_84_84_38_38_95_95_80_80_24_24_100_100_,19_210_240_263_293_301_331_342_372_385_415_432_462_491_960_
65,1,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
65,2,98_98_98_61_61_52_52_1_1_50_50_56_56_83_83_49_49_90_90_100_100_,57_60_90_101_131_145_175_189_219_234_264_289_319_338_368_381_411_423_453_475_960_
65,3,25_25_25_20_20_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,47_60_90_119_149_169_199_211_241_254_284_295_300_330_352_382_398_428_440_470_507_960_
65,4,98_98_98_61_61_52_52_72_72_60_60_6_6_89_89_89_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_311_330_360_373_960_
65,5,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
65,6,54_54_54_79_79_79_15_15_34_34_5_5_68_68_87_87_55_55_100_100_,24_120_150_173_180_210_226_256_270_300_322_352_358_388_405_435_448_478_489_960_
65,7,4_4_4_58_58_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,17_60_90_106_136_154_184_194_224_234_264_273_303_314_344_352_382_395_425_433_463_485_960_
65,8,100_100_,1_960_
65,9,14_14_14_37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,24_120_150_164_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
65,10,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
65,11,57_57_57_92_92_92_84_84_38_38_94_94_8_8_100_100_,13_90_120_132_210_240_263_293_301_331_353_383_402_432_448_960_
65,12,36_36_36_63_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,26_120_150_161_180_210_216_246_266_296_303_333_341_371_385_415_427_457_492_960_
65,13,100_100_,1_960_
65,14,100_100_,1_960_
66,0,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_411_441_460_960_
66,1,31_31_31_42_42_35_35_73_73_56_56_83_83_49_49_75_75_100_100_,42_90_120_135_165_178_208_232_262_284_314_333_363_376_406_418_448_470_960_
66,2,9_9_9_18_18_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,26_60_90_108_138_170_200_207_237_247_300_330_340_370_387_417_430_460_471_960_
66,3,25_25_25_16_16_1_1_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,47_60_90_122_152_168_198_213_243_254_284_295_300_330_352_382_398_428_440_470_507_960_
66,4,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
66,5,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
66,6,100_100_,1_960_
66,7,4_4_4_58_58_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,17_60_90_106_136_154_184_194_224_234_264_273_303_314_344_352_382_395_425_433_463_485_960_
66,8,100_100_,1_960_
66,9,14_14_14_37_37_37_64_64_40_40_29_29_29_11_11_27_27_28_28_100_100_,24_120_150_164_180_210_236_266_281_311_320_330_360_371_401_409_439_449_479_505_960_
66,10,59_59_59_88_88_78_78_71_71_23_23_23_91_91_47_47_43_43_100_100_,41_120_150_168_198_204_234_241_271_286_300_330_338_368_385_415_441_471_490_960_
66,11,9_9_9_18_18_22_22_5_5_34_34_80_80_94_94_8_8_100_100_,26_60_90_108_138_170_200_207_237_259_289_305_335_359_389_408_438_454_960_
66,12,36_36_36_99_99_99_63_63_91_91_23_23_66_66_44_44_100_100_,26_120_150_160_210_240_246_276_303_333_341_371_388_418_427_457_498_960_
66,13,100_100_,1_960_
66,14,100_100_,1_960_
67,0,98_98_98_61_61_52_52_72_72_60_60_6_6_89_89_89_96_96_76_76_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_311_330_360_373_403_411_441_460_960_
67,1,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
67,2,20_20_26_26_39_39_50_50_56_56_83_83_49_49_75_75_100_100_,70_100_120_150_162_192_203_233_258_288_307_337_350_380_392_422_444_960_
67,3,25_25_25_16_16_1_1_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,47_60_90_122_152_168_198_213_243_254_284_295_300_330_352_382_398_428_440_470_507_960_
67,4,7_7_7_54_54_54_79_79_79_15_15_34_34_69_69_68_68_87_87_55_55_100_100_,24_60_90_106_120_150_173_180_210_226_256_270_300_318_348_358_388_405_435_448_478_489_960_
67,5,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
67,6,57_57_57_54_54_17_17_92_92_93_93_41_41_33_33_86_86_74_74_100_100_,13_90_120_136_166_174_204_219_249_278_308_315_345_353_383_397_427_439_469_504_960_
67,7,7_7_7_45_45_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_316_346_354_384_397_427_435_465_487_960_
67,8,98_98_98_61_61_52_52_72_72_32_32_6_6_89_89_89_96_96_76_76_100_100_,57_60_90_101_131_145_175_188_218_234_264_273_303_312_330_360_373_403_411_441_460_960_
67,9,14_14_14_37_37_37_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,24_120_150_164_180_210_236_266_281_311_319_330_360_370_400_408_438_448_478_504_960_
67,10,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_43_43_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_440_470_489_960_
67,11,92_92_92_84_84_38_38_95_95_80_80_24_24_100_100_,19_210_240_263_293_301_331_342_372_385_415_432_462_491_960_
67,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
67,13,100_100_,1_960_
67,14,100_100_,1_960_
68,0,9_9_9_18_18_22_22_5_5_34_34_80_80_94_94_8_8_100_100_,26_60_90_108_138_170_200_207_237_259_289_305_335_359_389_408_438_454_960_
68,1,31_31_31_42_42_35_35_73_73_53_53_53_83_83_75_75_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_409_439_461_960_
68,2,20_20_26_26_39_39_50_50_56_56_83_83_49_49_75_75_100_100_,70_100_120_150_162_192_203_233_258_288_307_337_350_380_392_422_444_960_
68,3,25_25_25_16_16_26_26_39_39_51_51_19_19_19_77_77_65_65_12_12_100_100_,47_60_90_122_152_169_199_211_241_254_284_295_300_330_347_377_393_423_444_474_511_960_
68,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
68,5,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
68,6,37_37_37_14_14_23_23_23_91_91_47_47_74_74_100_100_,15_180_210_224_254_285_300_330_338_368_385_415_433_463_498_960_
68,7,7_7_7_45_45_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_316_346_354_384_397_427_435_465_487_960_
68,8,98_98_98_61_61_52_52_72_72_60_60_6_6_89_89_89_96_96_76_76_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_311_330_360_373_403_411_441_460_960_
68,9,57_57_57_17_17_54_54_64_64_40_40_2_2_2_11_11_27_27_28_28_100_100_,13_90_120_139_169_177_207_223_253_268_298_306_330_360_370_400_408_438_448_478_504_960_
68,10,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
68,11,92_92_92_84_84_38_38_95_95_80_80_24_24_100_100_,19_210_240_263_293_301_331_342_372_385_415_432_462_491_960_
68,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_440_470_489_960_
68,13,100_100_,1_960_
68,14,100_100_,1_960_
69,0,37_37_37_64_64_92_92_94_94_94_8_8_100_100_,15_180_210_236_266_284_314_324_330_360_379_409_425_960_
69,1,31_31_31_42_42_35_35_73_73_53_53_53_74_74_8_8_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_412_442_458_960_
69,2,20_20_16_16_1_1_50_50_56_56_83_83_49_49_75_75_100_100_,70_100_123_153_169_199_214_244_269_299_318_348_361_391_403_433_455_960_
69,3,25_25_25_20_20_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,47_60_90_119_149_169_199_211_241_254_284_295_300_330_352_382_398_428_440_470_507_960_
69,4,9_9_9_18_18_79_79_79_15_15_34_34_69_69_68_68_87_87_55_55_100_100_,26_60_90_108_138_163_180_210_226_256_270_300_318_348_358_388_405_435_448_478_489_960_
